"ID","Age_Frac","DG_UG_RT_Diff_log","Session","Online","UG_Offer_Accept","it_P6","lr_P6","eg_P6","w_P6","st_P6","repst_P6","w_lo","w_hi","w_diff","Perc_Delay","Corr_r_Exp_Delay","Corr_int_Exp_Delay","Corr_r_Exp_Reward","Corr_int_Exp_Reward","School","Gender","T_Vocab","T_Matrix","Age_Frac_Imp","Corsi_WM_Span","AXCPT_t","CogFlex_t","SSRT","FlankerSwitch_t","FlankerInhib_t","Stroop_t","OneBack_WM_t","TwoBack_WM_t","Flank_Cong_Cost_t","Flank_Incon_Cost_t","SES_inv_z","DG_UG_Diff_z","DG_Coins_Given_z","UG_Coins_Given_z","DG_RT_log","UG_RT_log","UG_Decision_RT_log","TD_AvgRT_log"
152,11.8,NA,1,1,0,1.978282587,0.30508083,0.681504259,0.507235775,2.109250758,-1.385080612,0.389106426,0.58202844,0.177767195,83.33333333,0,4.9609375,-0.0019531249499999,4.973958333,"Parkhill","M",68,63,11.8,7,0.4125776,-0.91763669,-1.5934415,-1.0781063,0.57536829,0.080196381,0.92261904,0.11904763,0.648801377411842,3.54885913750523,1.04053917785021,1.78293997625114,-1.63062624705744,0.325562257348941,-2.79631684546954,-0.51273807965587,-0.896765346142981,-1.01416610348619
153,7.908333333,NA,0,0,0,1.123091673,0.000529739,0.410243023,0.311487724,2.109250758,0.414564238,0.410920336,0.412272575,0.001352239,11.11111111,-0.194,3.934,1.191,-4.86,"Parkhill","F",64,43,7.908333333,5,-0.72647041,0.15187658,0.073642731,0.035651863,-0.35704857,-0.65148044,0.54761904,0.33333334,-0.709501440702653,-0.144588040735609,-0.180171180610023,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-2.35972128436485,-1.58444239691827,-2.83338979907535,-7.95342172188486
153,NA,NA,1,1,0,1.639477776,0.58018684,0.659004693,0.760513683,-0.136748406,-0.595405667,0.661506607,0.758033479,0.086153414,5.555555556,-1.54828571428571,9.62,0.498,-1.135,"Parkhill","F",64,63,10.6,6,0.063949138,-0.39217487,-0.23530434,-0.67934048,-1.2685349,1.2434549,0.67261899,0.083333336,-0.818235241354873,3.54885913750523,-0.180171180610023,-0.667504621650672,0.804724641404971,0.325562257348941,-0.958783010692627,0.187707463183747,-0.315230359816453,0.0611404493951081
156,10.18888889,-0.736343496866069,0,0,0,0.833976228,0.784068072,0.547513214,0.320737613,0.018235598,-0.258061291,0.54073862,0.270472481,-0.270266139,0,-0.144,-1.68933333333333,0.603,0.979999999999999,"Broadfields","M",59,57,10.18888889,5,-0.22939122,0.17205656,-1.1579516,-0.55068839,-0.86118209,-1.346681,0.70238096,0.30952379,-0.952570217750469,0.374914376006595,-1.80778499189033,-0.667504621650672,0.804724641404971,0.325562257348941,-0.0980337402713655,-1.16042388073694,-2.54952329287397,-6.72996461867663
156,10.53055556,NA,1,1,0,2.066741552,0.536500751,0.671671,0.422117207,0.584495969,0.520969038,0.495339024,0.453805827,-0.045960238,66.66666667,-1.23288690485714,6.60677083366667,0,4.908854167,"Broadfields","M",62,52,10.53055556,5,-0.95983237,-0.60420799,-0.31264296,-0.76545191,-0.23871534,1.3756016,0.95833331,0.059523813,-1.14127887506809,1.62831684149488,-1.80778499189033,-1.48431948761794,1.61650827089244,0.325562257348941,-2.00121307269625,-0.51273807965587,-0.529135961681448,-0.38121500547915
160,8.755555556,NA,0,0,1,0.495362691,0.560816256,0.476072024,0.47486627,-0.309767681,-1.577671541,0.521248992,0.453805827,-0.067443165,0,0.252,-2.95866666666667,0.7025,-0.670000000000001,"St. James","F",58,23,8.755555556,6,0.75773346,-0.26534259,-0.94406527,0.45094258,0.046315551,1.2434549,0.77976191,0.33333334,0.212683064687765,0.0169836551962155,0.633635725030131,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-0.846440349830095,-0.264011258965604,-0.789915387834531,-6.02472864083384
160,9.2,NA,1,1,1,1.981686852,0.719282215,0.65799993,0.485192035,1.216964757,0.481363303,0.43397935,0.515106219,0.086153414,5.555555556,-0.680338117028571,-0.4804255184,-0.7520621469,6.9841777865,"St. James","F",72,79,9.2,6,0.022193793,-1.2823398,0.95068389,-0.85713786,-0.022686765,0.51573896,0.92261904,0.11904763,-0.649215666763715,1.62831684149488,0.633635725030131,-1.48431948761794,0.804724641404971,-1.69292373821449,-1.31893319339429,-0.51273807965587,-1.29907387135862,0.0611404493951081
161,10.275,-0.686542081340038,0,0,1,0.650214303,0.746667434,0.691319149,0.72717413,0.116650486,-1.375643179,0.611127557,0.614081326,0.002953769,5.555555556,-1.12828571428571,1.16733333333333,0.3115,2.36,"St. James","F",47,41,10.275,6,0.58246946,0.03433311,-0.30659962,0.48962158,-0.083329588,-0.73315763,0.95833331,0.41666666,-1.15827791614715,-0.916314529491789,-0.993978086250176,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.0798888499918964,-1.12167756159911,-2.76870619497556,-6.63772049471184
161,10.75833333,NA,1,1,1,2.066741552,0.519165737,0.575891066,0.563527942,-0.431824982,-1.145567207,0.521243394,0.453988225,-0.061261007,100,-0.424107142885714,5.62934027793333,1.49153645835,-9.5247395835,"St. James","F",62,69,10.75833333,6,0.45979345,-0.52303064,-1.7334403,-0.76545191,-0.51225978,0.51573896,0.67261899,0.26190478,-0.693429559554982,1.99158606105358,-0.993978086250176,-0.667504621650672,0.804724641404971,0.325562257348941,-1.77370326604513,-0.425547807945074,-1.69533758837972,-0.877020541848914
165,7.483333333,NA,0,0,0,0.452905379,0.344302519,0.487186565,0.326458462,0.091346701,-0.887064058,0.467538139,0.357120416,-0.110417723,94.44444444,0,5,1.5,-5,"St. James","F",62,69,7.483333333,5,-0.82625425,0.57442242,-1.8527331,-0.34963375,1.2013607,-0.63908142,0.73809528,0.14285713,2.11458704746718,-0.195416634932332,1.04053917785021,-0.667504621650672,0.804724641404971,0.325562257348941,-0.772343376043115,-0.683818085055133,-1.53061113188813,-7.32942176642831
165,7.927777778,NA,1,1,1,1.682977546,0.886894222,0.575891066,0.760513683,0.314598067,-0.33007301,0.657403454,0.68907852,0.026256068,100,-0.552903404314286,5.6728725026,0.4764279305,1.143935589,"St. James","F",80,61,7.927777778,5,-0.37780917,-0.42123914,-0.84915626,-0.85713786,-0.10443524,1.2473009,0.73809528,-0.023809522,-0.113436937480877,1.62831684149488,1.04053917785021,-1.48431948761794,0.804724641404971,-1.69292373821449,-1.42021257932335,-0.300633553266636,-1.2953297257458,-0.668706815714936
168,9.002777778,NA,0,0,0,0.65516029,0.294158329,0.379297489,0.629751083,0.247764765,-1.165894448,0.68076341,0.448296774,-0.232466635,66.66666667,-1.26228571428571,5.97466666666667,0.6275,0.0549999999999983,"Merton Court","M",62,62,9.002777778,6,-0.062314138,0.14876474,1.1276975,-0.041333701,0.52611279,0.52822828,0.91666669,0.79761904,-0.955138176034357,-1.60688240736697,-1.40088153907025,-0.667504621650672,0.804724641404971,0.325562257348941,-1.17382282727199,-0.692003670000887,-1.7769841836459,-7.21255471560658
168,NA,NA,1,1,0,1.451193234,0.643875613,0.681504259,0.733444415,0.799844026,-0.791103884,0.613518854,0.544447904,-0.061604984,50,-1.54828571428571,5.908,1.5,-5,"Merton Court","M",72,53,10.975,5,0.21789876,-1.2823398,0.32806972,-0.85713786,-0.11304215,1.3756016,0.76190472,0.059523813,-0.952570217750469,1.07420479891609,-1.40088153907025,-0.667504621650672,0.804724641404971,0.325562257348941,-1.56280042965259,-0.247529496789467,-1.49626921432846,-0.704855865592022
170,8.925,NA,0,0,0,0.708709457,0.719282215,0.631924647,0.494552756,0.394565095,-0.779387056,0.539909767,0.458367723,-0.081542044,11.11111111,-1.51428571428571,5.50333333333333,1.464,-6.14,"Broadfields","F",69,62,8.925,6,0.30052531,0.56981242,-0.25347769,-0.15806302,0.41788915,1.3756016,0.92261904,0.75,-0.618426074783273,-1.04378781351282,0.633635725030131,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.76601033077995,-0.731337142960604,-1.30806251285032,-7.31210865801514
170,9.291666667,NA,1,1,0,1.08197406,0.643875613,0.671671,0.287378094,0.758670401,-1.62966066,0.428613446,0.371157717,-0.060511094,33.33333333,-1.74925595234286,5.44097222186667,0.7877604166,-1.458333333,"Broadfields","F",68,68,9.291666667,6,-0.36429727,-0.15271182,0.89144379,-0.76545191,0.50087798,1.2831836,0.95833331,0.11904763,-0.113436937480877,2.28028940324566,0.633635725030131,1.78293997625114,-1.63062624705744,0.325562257348941,-1.30016986346377,-0.300633553266636,-0.718288472966277,-0.16370442087511
171,8.041666667,-0.357341388815004,0,0,0,0.795328346,0.379540925,0.403130111,0.334031275,0.660490609,-0.804567222,0.479324711,0.335261941,-0.14406277,33.33333333,-0.754,4.89066666666667,0.477,1.105,"Merton Court","M",73,46,8.041666667,5,-0.3294217,0.018704951,0.45528322,0.33862844,0.26640531,-0.58046162,0.95833331,0.75,0.738027724036621,0.309065611140704,0.633635725030131,-0.667504621650672,0.804724641404971,0.325562257348941,-1.0523356295466,-1.45718542992319,-2.50479097309338,-7.46578998566708
171,8.425,NA,1,1,0,1.978282587,0.839617214,0.681504259,0.706414797,0.570020489,-1.62966066,0.663460325,0.622232881,-0.039273725,0,-0.866285714285714,-0.284666666666666,0,5,"Merton Court","M",68,56,8.425,6,0.73706222,-0.28151238,-0.14804985,-0.76545191,0.83921194,1.3031067,0.76190472,0.059523813,-1.15827791614715,-0.0135530258511145,0.633635725030131,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-1.52049849615249,-0.51273807965587,-1.49626921432846,-0.16370442087511
172,7.802777778,3.29619405979043,0,0,0,0.619304822,0.031231146,0.388505488,0.536063982,-1.026543711,-1.009617252,0.545508589,0.491152636,-0.054355953,100,-0.115714285714286,5.20333333333333,0,5,"Broadfields","M",58,46,7.802777778,6,-0.39998904,-0.24906962,-1.2037156,0.097152263,-0.24840295,-0.49991754,0.95833331,0.95833331,-0.0415098211645902,-0.0135530258511145,-2.21468844471041,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.379007048916963,-0.404035515393944,-1.2706028866237,-7.60434098552989
172,8.2,NA,1,1,0,1.981686852,0.617607072,0.681504259,0.547193473,0.799844026,0.089196451,0.477482037,0.568811479,0.084289711,66.66666667,-0.491534429771428,0.337654654866666,0.63796290645,-0.9074069835,"Broadfields","M",79,60,8.2,6,0.012295486,-1.0780438,-1.1185812,-0.67934048,0.0011588037,1.3756016,0.92261904,0.11904763,-0.955138176034357,2.28028940324566,0.226732272210054,0.966125110283867,-1.63062624705744,-1.69292373821449,-1.99198574776982,-0.247529496789467,-0.303365935152709,-0.0200425063660322
176,9.141666667,1.04853044193704,0,0,0,0.448128931,0.588746711,0.535430003,0.506012914,-0.171417779,-0.919981559,0.4437628,0.559316938,0.115554138,38.88888889,-0.680285714285714,5.37266666666667,0.5155,0.754999999999999,"Broadfields","M",40,31,9.141666667,6,-0.056257058,-0.17155567,-0.23530434,0.24150276,0.054187521,0.46893468,0.92261904,0.5,-0.473300816721863,-0.470300262513297,-0.587074633430099,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.268371823662407,-0.505784366354278,-1.49626921432846,-6.81609138456209
176,9.519444444,NA,1,1,0,0.868164535,0.489282374,0.681504259,0.404604354,0.570020489,-0.870120626,0.397057484,0.412272575,0.006232124,50,-1.47777774145714,4.98086423526667,1.39537048335,-5.467592875,"Broadfields","M",68,41,9.519444444,5,-0.71496958,-1.0780438,1.7249054,-0.67934048,-0.23871534,1.2831836,0.92261904,0.083333336,-1.26827622670258,1.12257693280219,-0.587074633430099,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.976599068383547,-0.51273807965587,-0.492575091347149,-0.185461990466079
177,7.425,-0.793735613572054,0,0,0,0.510128647,0.11262784,0.440506154,0.319653334,0.053119135,-0.800576674,0.43166881,0.371157717,-0.060511094,5.555555556,-0.708857142857143,-1.564,0.0149999999999999,4.9,"Merton Court","M",48,63,7.425,5,-0.059877381,-0.18841195,-0.78050506,0.38294998,-0.37705484,-0.51476663,0.77976191,0.11904763,3.39871604799735,2.68002976157896,-1.40088153907025,1.78293997625114,-1.63062624705744,0.325562257348941,-0.976632960880317,-1.58250708258821,-2.87458107198984,-7.59753568731961
177,7.913888889,NA,1,1,1,1.978282587,0.491818486,0.691319149,0.494552756,0.523231872,-0.644656055,0.482657955,0.508038791,0.021273231,16.66666667,-1.42916666662857,1.6699074072,0.0010416667,4.9618055555,"Merton Court","M",68,77,7.913888889,5,0.60055232,-0.14672166,-0.25347769,-0.76545191,0.039962474,1.2831836,0.95833331,0.11904763,-1.14127887506809,1.07622741010074,-1.40088153907025,1.78293997625114,-1.63062624705744,0.325562257348941,-2.29374614432684,-0.666729867315579,-2.17167882314625,-0.658038003446377
184,7.305555556,0.51432379858443,0,0,1,0.382539662,0.717851322,0.386569162,0.303836768,-0.193416151,-0.492764359,0.462443346,0.367922359,-0.094520987,5.555555556,-1.916,4.54933333333333,0,5,"Merton Court","F",66,52,7.305555556,4,-0.86686856,0.86804646,-0.76233172,0.15022206,0.66546535,-0.80393147,0.95833331,0.16666666,1.19303088494184,0.36262258211947,-0.180171180610023,0.149310244316598,-0.0070589880824997,0.325562257348941,-1.1153601460786,-1.29433570166654,-2.87096238659804,-6.99818726974622
184,7.680555556,NA,1,1,1,1.682977546,0.829314288,0.575891066,0.528113843,-0.344481723,-0.047430309,0.453007893,0.490288485,0.043038102,100,-1.07028571428571,7.18133333333333,0,5,"Merton Court","F",72,64,7.680555556,6,0.72370988,-0.18841195,-0.33624145,-0.76545191,0.18202668,0.51573896,0.95833331,0.059523813,-0.00155718467900384,2.69859445788169,-0.180171180610023,-0.667504621650672,0.804724641404971,0.325562257348941,-0.958783010692627,-0.247529496789467,-0.758689104370638,-0.16370442087511
187,9.872222222,NA,0,0,1,1.978282587,0.761978376,0.643590911,0.299910153,0.242232679,0.007008963,0.250887114,0.568811479,0.317924365,66.66666667,-0.824,4.914,1.0905,-4.14,"Newland House","M",62,60,9.872222222,6,-0.027092922,0.23078066,-0.70781165,-0.93686801,-0.47577065,0.093710132,0.95833331,0.88095242,-1.23008294909991,-0.230532058632464,-0.180171180610023,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-1.12200324145869,-0.973534856218631,-1.96389038851973,-7.36619929699612
187,10.19722222,NA,1,1,1,1.123091673,0.317531097,0.65799993,0.626593555,0.491426947,-1.634051659,0.551775555,0.479048589,-0.071208162,100,-0.844790426571429,6.28369791666667,1.25005859375,-6.540625,"Newland House","M",80,66,10.19722222,7,0.21789876,-1.162601,-1.5001835,-0.85713786,0.046315551,1.2831836,0.88690472,0.083333336,-1.04068777574484,2.43195296132381,-0.180171180610023,1.78293997625114,-1.63062624705744,0.325562257348941,-1.25182538624532,0.187707463183747,-0.254444524414813,-0.373928911256559
188,6.988888889,0.19882847827561,0,0,0,0.557972402,0.536500751,0.45419643,0.563527942,-0.82744378,-0.244025051,0.497448844,0.572335132,0.074886289,27.77777778,1.90057142857143,-6.512,1.411,-5,"Newland House","F",64,61,6.988888889,4,-0.71287435,0.67985165,-0.21713099,0.7058934,0.50055516,-0.23710731,0.73809528,0.57142854,1.7200133996106,0.754784304929573,1.04053917785021,-0.667504621650672,0.804724641404971,0.325562257348941,-1.56280042965259,-1.72131145793137,-2.15164591742876,-7.52179912539405
188,7.336111111,NA,1,1,0,1.682977546,0.248354696,0.65799993,0.499221471,1.216964757,-1.145567207,0.467538139,0.453805827,-0.005024751,94.44444444,0.672486772371429,0.0753086421999995,1.6398148148,-9.2777777775,"Newland House","F",62,63,7.336111111,6,-0.38298848,-1.1666828,-0.69290954,-0.67934048,1.2899458,1.3293092,0.92261904,-0.023809522,-0.0249531293959454,1.07622741010074,1.04053917785021,-1.48431948761794,0.804724641404971,-1.69292373821449,-1.79965901879806,-0.300633553266636,-0.203834322277087,-0.252655978888233
189,10.28888889,NA,0,0,1,0.868164535,0.886894222,0.496615452,0.856616445,0.183682959,-0.312784418,0.562701721,0.879785153,0.317083432,50,-1.512,5.292,0.744,-0.815000000000001,"Newland House","M",62,55,10.28888889,6,-0.072187267,0.45853901,0.33226368,-0.2223818,-1.3059661,-0.40773308,0.88095242,0.71428573,-0.00155718467900384,1.62831684149488,1.04053917785021,-0.667504621650672,0.804724641404971,0.325562257348941,-0.856186807946042,-1.29433570166654,-3.22878655097672,-7.93741671206633
189,10.63333333,NA,1,1,0,1.08197406,0.114613797,0.671671,0.382720405,0.113763938,0.089196451,0.521248992,0.371157717,-0.150773895,100,-0.289682539714286,5.675925926,0.7453703704,-0.490740741000001,"Newland House","M",55,56,10.63333333,7,-0.95983237,-1.0349877,1.9576058,-0.76545191,0.56769645,1.3293092,0.95833331,0.26190478,-0.825737728368534,1.07622741010074,1.04053917785021,-0.667504621650672,0.804724641404971,0.325562257348941,-0.85549347015631,-0.247529496789467,0.798074456746212,-0.0273450459232008
193,10.48611111,NA,0,0,0,0.433003765,0.519165737,0.491737307,0.422117207,0.173996491,-0.26912119,0.397749543,0.515106219,0.117356676,38.88888889,-1.012,5.26866666666667,1.051,-3.06,"Broadfields","M",42,61,10.48611111,6,-0.059367813,0.329597,0.20085622,-0.57274747,0.21240267,0.18723479,0.88690472,0.023809522,-0.838244590028228,-1.03288041518977,-2.21468844471041,-1.48431948761794,0.804724641404971,-1.69292373821449,-1.05285917453986,-0.757194509519888,-1.68528722471754,-7.34911733199966
193,NA,NA,1,1,1,1.978282587,0.549858174,0.681504259,0.512840682,-0.259168489,-1.145567207,0.492307937,0.519318887,0.028153862,66.66666667,1.90057142857143,-7.228,0.60665653225,4.9618055555,"Broadfields","M",79,68,6.747222222,5,0.31115615,-0.0034868717,-1.1579516,-0.67934048,-0.8902179,1.2831836,0.80952382,0.083333336,-1.26827622670258,3.10994380414293,-2.21468844471041,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-1.99198574776982,-0.300633553266636,-1.3840418260666,-0.658038003446377
195,10.37222222,0.633935320928099,0,0,0,0.445750126,0.349608743,0.394228788,0.610912862,-0.074491139,-0.851411347,0.663102599,0.444257295,-0.218845304,27.77777778,-0.728285714285714,5.05066666666667,0.37,2.365,"Merton Court","M",58,64,10.37222222,6,-0.064547539,-0.020363122,-0.70781165,-0.13663697,0.68948877,-0.98071313,0.95833331,0.71428573,1.20631869917477,0.368332410724507,-0.587074633430099,0.149310244316598,-0.0070589880824997,0.325562257348941,-0.375349484203541,-0.686122565622981,-1.38253731224218,-7.99652297191026
195,NA,NA,1,1,1,1.978282587,0.710363897,0.65799993,0.725728851,0.289478365,1.064614768,0.613518854,0.679020914,0.062150405,11.11111111,-2.28571428571429,6.664,0.60648148145,-2.885,"Merton Court","M",79,72,9.844444444,5,-0.38537291,-1.0780438,-0.7986784,-0.76545191,-0.083329588,1.3031067,0.85119045,0.26190478,-1.27210517205658,2.43195296132381,-0.587074633430099,0.966125110283867,-0.81884261756997,0.325562257348941,-3.06208843865046,-0.51273807965587,-0.679484266590762,-0.185461990466079
196,8.608333333,1.30317945318239,0,0,0,1.381508947,0.868365517,0.65799993,0.718294984,0.382585137,-0.281852209,0.573206039,0.68040961,0.107203571,88.88888889,-1.48628571428571,7.36533333333333,0,5,"Orley Farm","M",64,52,8.608333333,5,-0.43561584,-0.4433766,0.90961719,0.20825727,-0.14834014,-0.62286592,0.95833331,0.33333334,1.26445526458967,1.11810709037547,0.498001241299311,-0.667504621650672,0.804724641404971,0.325562257348941,-0.53902427793023,-0.686122565622981,-1.87502773841107,-7.08618036521811
196,9.458333333,NA,1,1,0,1.981686852,0.573857399,0.65799993,0.510368806,-0.344481723,1.064614768,0.524378991,0.552532853,0.0229256,83.33333333,-0.932835342759957,6.75878233607999,0.0588805228645228,4.5651468936445,"Orley Farm","M",62,56,9.458333333,4,-0.42315689,-0.48003912,-1.1015543,-1.3106481,0.32012576,1.2434549,0.91666669,0.083333336,-1.7070946194328,0.754784304929573,0.498001241299311,-1.48431948761794,3.24007552986738,2.34404825291238,-0.859186904779617,-0.51273807965587,-0.315230359816453,-0.458872638356475
202,11.23611111,-0.523643127674058,0,0,1,1.296684287,0.839617214,0.514458123,0.893768453,0.758670401,-0.065990304,0.79746419,0.840502292,0.043038102,11.11111111,-0.576,3.64933333333333,0.4455,1.42,"Newland House","F",63,54,11.23611111,7,-0.43897238,-0.2758123,-0.56242478,-0.81456506,0.55110812,-0.56533378,0.88095242,0.4642857,-1.33908451602974,-1.75600158999998,1.04053917785021,-0.667504621650672,-0.0070589880824997,-1.69292373821449,-0.587138306429849,-1.24904176769351,-2.72556262618684,-6.709662955948
202,NA,NA,1,1,1,1.451193234,0.308186558,0.65799993,0.523509158,2.109250758,-0.219548817,0.453007893,0.431408388,-0.020462477,100,-1.114,7.762,0,2.085,"Newland House","F",79,75,9.458333333,6,-0.059367813,-1.0780438,-1.8709065,-1.3106481,0.85756409,0.74302757,0.91666669,0.26190478,-0.704107216415497,0.23134165454976,1.04053917785021,-0.667504621650672,0.804724641404971,0.325562257348941,-1.31893319339429,-0.51273807965587,-2.17167882314625,-0.704855865592022
210,8.666666667,NA,0,1,1,0.682308006,0.277862449,0.499936802,0.630908452,0.021813568,-1.319046225,0.397057484,0.704235996,0.307178512,22.22222222,-0.999761788342857,3.99222249286667,0.48875,-0.949999237000001,"Orley Farm","M",68,65,8.666666667,5,0.18621939,-0.12697195,-0.25347769,0.7881071,-0.44627723,0.51573896,0.54761899,0.083333336,-0.818235241354873,1.99158606105358,0.633635725030131,1.78293997625114,-1.63062624705744,0.325562257348941,-3.06208843865046,-0.247529496789467,-0.789915387834531,-0.562286169006338
210,9.002777778,NA,1,1,1,0.79707225,0.761978376,0.671671,0.311487724,0.021813568,-0.390988596,0.350493007,0.412272575,0.06332506,33.33333333,-1.916,5.44097222186667,0.7453703704,0.385000000000001,"Orley Farm","M",80,62,9.002777778,6,-0.92581767,-0.020363122,-0.6588558,-0.67934048,0.31030294,1.3293092,0.92261904,0.083333336,-0.925477449401778,1.11810709037547,0.633635725030131,0.149310244316598,-0.81884261756997,-1.69292373821449,-1.52049849615249,0.187707463183747,-0.0215315240493756,0.0104663466164048
