ID,Session,Online,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Online_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
4,1,0,6,4,2,2.011666667,WindowsLaptop,7,Yes,1,2,4,,2.779857143,,0,0.768190476,,1.682977546,0.89251716,0.575891066,0.813526923,0.020954893,-0.384510538,1.639262395,0.911616168,0.596412924,0.684714026,0.77086744,0.040114149,-0.395541776,0.086153414,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,1,0,12.05277778,"12,0",12,6,11,1,9.090909091,2,Experimental,-10.06874666,2,2,2,36,59,21,56,115,113,82,11.838889,6,0.021285813,170.20258,0.054429129,-0.82912445,0.71670264,0.18590266,-0.33702955,0.72619045,0.88095242,113,108,110.5,-31
4,2,1,,4,2,4.43091,MacIntel,,No,0,,,0.35592,,1,,,0.35592,,,,,,,,,,,,,,,18,100,1.764394167,1.519244962,1.764394167,1.764394167,6,7.635373264,6,3.841349826,4,6.810362413,4,2.104359809,-0.655099206,4.928220486,0.93597893,1.387259115,-5.12593316,0.9040015,Trevor Roberts School,F,1,0,13.45,"13,5",12,6,11,1,9.090909091,2,Experimental,-10.06874666,2,2,2,,,21,54,,,,11.838889,6,0.046680517,35.352905,-0.31116191,0.26627335,,,,,,,,,
5,0,0,6,5,1,2.2625,WindowsLaptop,7,No,0,3,3,,1.665142857,,2,-0.597357143,,0.880334336,0.75515442,0.530449478,0.770191549,-0.589862289,-0.083493656,0.846292329,0.747177994,0.55626188,0.596198059,0.728795531,-0.601975512,-0.080823713,0.132597472,10,55.55555556,2701.277778,2266.55945,2701.277778,3134.2,6,7.858333333,6,3.977,4,7.4225,4,2.3205,-0.938,6.141333333,0.940010969,1.1315,-3.235,0.870595465,Trevor Roberts School,M,2,0,7.611111111,"7,7",18,8,21,0,0,2,Control,-12.12877727,1,1,1,27,66,14,55,121,118,90,7.6111112,,-0.43376431,123.82861,-1.0933236,,0.52575868,-0.14000142,-0.20542419,0.60714287,-0.023809522,106,120,113,-349
5,1,0,6,4,2,2.836,WindowsLaptop,7,Yes,1,3,3,,2.916285714,,1,0.080285714,,0.409825854,0.499237962,0.51139577,0.629592973,-0.672821601,-0.27613709,0.403019202,0.483973061,0.511124934,0.549945241,0.588954005,-0.670571474,-0.280684086,0.039008764,16,88.88888889,998.8333333,574.9311212,895.7058824,977,6,7.565,5,3.934,4,6.26,4,1.899,1.273428571,-1.892,0.770875508,-0.616,4.34,0.972864322,Trevor Roberts School,M,2,0,7.827777778,"7,9",18,8,21,0,0,2,Control,-12.12877727,1,1,1,28,66,19,64,130,126,96,7.6111112,4,,75.84613,-0.2653816,,-0.5729717,-0.74660373,-0.44831339,0.58333331,0.083333336,107,106,106.5,-31
5,2,1,,3,3,4.499775,Linux x86_64,,Yes,1,,,3.179655,,1,,,3.179655,,,,,,,,,,,,,,,17,94.44444444,2.181360278,0.745157277,2.181360278,2.222694412,6,9.14469719,6,4.539314111,4,4.951128364,4,1.439550281,-0.314619019,5.245863755,0.621014871,1.394537806,-7.021560669,0.935497723,Trevor Roberts School,M,2,0,9.172222222,"9,2",18,8,21,0,0,2,Control,-12.12877727,1,1,1,,,14,46,,,,7.6111112,,0.035599425,135.44666,0.059367787,-0.57297522,,,,,,,,,
6,0,0,6,4,2,3.701666667,WindowsLaptop,7,No,0,3,3,,2.204571429,,1,-1.497095238,,,,,,,,,,,,,,,,5,27.77777778,2556,2631.354538,2033.235294,4976.8,6,8.456666667,4,4.3485,4,8.7625,4,2.6515,-1.097714286,7.298666667,0.731232624,0.4465,1.53,0.884231944,Trevor Roberts School,F,2,0,7.894444444,"7,10",20,8,24,15,62.5,2,Control,-11.14073729,1.5,2,1,32,75,22,73,148,142,99.7,7.8944445,6,-0.58765268,709.54443,0.92178661,1.6728982,0.50067818,0.24425755,0.81360644,0.88690472,0.53571427,,,,
6,1,0,6,4,2,1.584333333,WindowsLaptop,7,No,0,3,3,,2.283857143,,1,0.69952381,,,,,,,,,,,,,,,,4,22.22222222,1343.388889,1388.269602,1343.388889,2509.25,6,4.813333333,6,2.528,4,3.565,4,1.094,1.224,-4.470666667,0.735043764,-0.224,-0.315,0.78467433,Trevor Roberts School,F,2,0,8.102777778,"8,1",20,8,24,15,62.5,2,Control,-11.14073729,1.5,2,1,33,75,17,58,133,129,97,7.8944445,5,-0.84807199,516.33154,0.77514076,-1.6293871,0.52011287,-0.95406294,-0.30971128,0.81547618,0.23809525,138,116,127,-31
6,2,1,,3,3,7.323925,MacIntel,,No,0,,,3.681445,,1,,,3.681445,,,,,,,,,,,,,,,6,33.33333333,1.653471667,1.354185113,1.653471667,2.657869167,6,6.635807292,6,3.333508185,4,8.991015625,4,2.697922247,-1.461882441,6.752395834,0.982297376,0.295420387,2.51391369,0.902108252,Trevor Roberts School,F,2,0,9.513888889,"9,6",20,8,24,15,62.5,2,Control,-11.14073729,1.5,2,1,,,18,54,,,,7.8944445,7,0.037554808,216.5614,0.35964051,-0.32245657,,,,,,,,,
7,0,0,6,3,3,9.088,WindowsLaptop,7,Yes,1,3,3,,4.196,,0,-4.892,,,,,,,,,,,,,,,,5,27.77777778,3836.333333,2442.395473,3396.058824,4720.2,6,6.825,6,3.121,4,10,1,3,-0.820285714,4.696,0.187585201,0,5,1,Trevor Roberts School,F,2,0,7.019444444,"7,0",17,8,20,4,20,2,Control,-0.397881039,3,3,3,13,40,12,53,93,94,34,7.0194445,4,0.70947462,,0.36943519,,-0.62271506,0.5371905,0.42941868,0.81547618,0.55952382,114,83,98.5,-349
7,1,0,6,3,3,3.766666667,WindowsLaptop,7,Yes,1,3,3,,3.562857143,,0,-0.203809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,2,0,7.233333333,"7,2",17,8,20,4,20,2,Control,-0.397881039,3,3,3,15,44,12,53,97,97,45,7.0194445,4,-0.3914558,310.19995,-0.39697766,-1.5442529,0.89707637,0.001226872,-0.11854339,0.85119045,0.44047618,107,111,109,-31
7,2,1,,3,3,4.558335,MacIntel,,Yes,1,,,10.62612,,2,,,16.4527,,,,,,,,,,,,,,,8,44.44444444,4.599348611,2.928129166,4.599348611,4.501084375,6,3.476065176,6,1.587871636,4,9.747043186,3,2.899803331,-2.018706597,5.541538266,0.904690724,-0.052563477,5.009860569,0.075829907,Trevor Roberts School,F,2,0,8.605555556,"8,7",17,8,20,4,20,2,Control,-0.397881039,3,3,3,,,16,54,,,,7.0194445,5,-0.77335727,179.04749,-0.40495655,0.38939041,,,,,,,,,
8,0,,,,,,,,,,,,,,,,,,0.651550591,0.764536677,0.577140994,0.582382692,0.588800097,0.396508511,0.652177875,0.783162883,0.582774516,0.524378991,0.552532853,0.589635925,0.395178605,0.028153862,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,M,1,0,6.747222222,"6,8",2,8,21,7,33.33333333,2,Experimental,-4.924068256,1.5,2,1,,,15,61,,,,6.7472224,4,-0.61493778,,,-1.489266,,,1.0833558,0.88690472,0.5,120,132,126,-349
8,1,0,6,6,0,4.077166667,WindowsLaptop,7,Yes,1,3,3,,3.895571429,,3,-0.181595238,,0.563162541,0.299826753,0.378695025,0.430494498,0.247020863,0.520969038,0.58646716,0.32404978,0.429895676,0.613518854,0.332382463,0.24857688,0.507887406,-0.281136391,0,0,1461.833333,597.8324819,1341.058824,,6,6.666666667,2,3.5,4,0,1,0,-2.285714286,9.666666667,0.685714286,0,-5,1,Trevor Roberts School,M,1,0,6.952777778,"6,11",2,8,21,7,33.33333333,2,Experimental,-4.924068256,1.5,2,1,30,78,7,45,123,120,92,6.7472224,5,-0.23740724,187.6889,-0.43639031,-0.91425878,1.0664139,-0.12376183,1.2831836,0.77380955,0.29761904,115,131,123,-31
8,2,1,,3,3,3.858315,Linux x86_64,,No,0,,,2.11182,,1,,,2.11182,,,,,,,,,,,,,,,16,88.88888889,1.400727778,0.796695335,1.400727778,1.3953975,6,6.67398413,6,3.350357254,4,5.020422339,4,1.502104402,-1.458534082,6.778853416,0.982386043,1.577033639,-7.864745855,0.982734931,Trevor Roberts School,M,1,0,8.516666667,"8,6",2,8,21,7,33.33333333,2,Experimental,-4.924068256,1.5,2,1,,,20,64,,,,6.7472224,6,-0.42092362,-19.447388,-0.66671276,0.050939795,,,,,,,,,
9,0,0,6,4,2,2.412666667,WindowsLaptop,7,Yes,1,3,3,,1.720571429,,1,-0.692095238,,,,,,,,,,,,,,,,18,100,2212.666667,1674.526272,1864.470588,2212.666667,6,7.846666667,6,3.9665,4,6.645,4,1.941,-0.708,5.324666667,0.687667825,0.94,-3.055,0.941176471,Trevor Roberts School,M,1,0,9.816666667,"9,9",10,8,15,7,46.66666667,2,Experimental,-3.743527966,1.5,2,1,39,77,20,57,134,129,97,9.8166666,6,-0.71168715,65.372559,-0.42478144,-1.3802259,0.80570507,0.6614064,-0.60920572,0.95833331,0.88095242,141,140,140.5,-349
9,1,0,6,4,2,1.935166667,WindowsLaptop,7,Yes,1,3,3,,1.934,,1,-0.001166667,,,,,,,,,,,,,,,,18,100,1655.833333,897.9706041,1655.833333,1655.833333,6,7.873333333,6,3.981,4,8.2375,4,2.466,1.073714286,-0.884666667,0.836019093,-0.1785,4.13,0.770666667,Trevor Roberts School,M,1,0,10.02222222,"10,0",10,8,15,7,46.66666667,2,Experimental,-3.743527966,1.5,2,1,38,72,22,63,135,130,98,9.8166666,6,-0.5889169,381.63336,0.2606473,-0.2161573,,,0.14387465,0.92261904,0.73809528,125,122,123.5,-31
9,2,1,,4,2,5.67529,Linux x86_64,,Yes,1,,,1.33289,,1,,,1.33289,,,,,,,,,,,,,,,18,100,1.810514722,1.329739273,1.810514722,1.810514722,6,7.207490202,6,3.62308463,4,7.256646412,4,2.099048499,-0.370900971,3.505643599,0.836152292,0.636304485,-0.924876011,0.765852425,Trevor Roberts School,M,1,0,11.58611111,"11,7",10,8,15,7,46.66666667,2,Experimental,-3.743527966,1.5,2,1,,,17,48,,,,9.8166666,6,-1.0604396,-62.611572,-0.67380941,-0.89137459,,,,,,,,,
10,0,0,6,4,2,2.093666667,WindowsLaptop,7,Yes,1,3,3,,1.735571429,,1,-0.358095238,,,,,,,,,,,,,,,,12,66.66666667,1783.055556,846.5540164,1783.055556,1988.833333,6,8.581666667,6,4.292,4,5.715,4,1.7005,-0.49,5.296666667,0.966923511,1.389,-6.23,0.99772253,Trevor Roberts School,M,1,0,11.10555556,"11,1",11,4,8,4,50,2,Experimental,-4.815838193,1,1,1,38,66,22,61,127,123,94,11.105556,5,0.29389977,413.02344,0.22703417,0.073642731,0.85172439,0.34930506,0.64225525,0.85119045,0.32142857,114,112,113,-349
10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,M,1,0,,,11,4,8,4,50,2,Experimental,-4.815838193,1,1,1,,,,,,,,11.105556,,,,,,,,,,,136,128,132,-31
10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,M,1,0,,,11,4,8,4,50,2,Experimental,-4.815838193,1,1,1,,,,,,,,11.105556,,,,,,,,,,,,,,
12,0,0,6,3,3,1.528333333,WindowsLaptop,7,Yes,1,3,3,4.791,2.099,,0,0.570666667,,,,,,,,,,,,,,,,18,100,1208.944444,704.5617305,1063.058824,1208.944444,6,9.548333333,6,4.776,4,7.615,4,2.2925,-0.184857143,5.195333333,0.991592412,0.813,-1.45,0.99704944,Trevor Roberts School,M,1,0,12.48,"12,5",15,6,10,3,30,2,Experimental,10.63622881,1.75,1.5,2,36,57,24,65,122,119,91,13.316667,6,0.32210073,124.85712,0.3623994,1.3094311,0.19585165,0.51336491,0.066480368,0.95833331,0.79761904,112,113,112.5,-349
12,1,0,6,5,1,1.5295,WindowsLaptop,7,Yes,1,3,3,6.145,2.025428571,,2,0.495928571,,,,,,,,,,,,,,,,17,94.44444444,702.2222222,230.6190022,702.2222222,714.6470588,6,7.203333333,6,3.6785,4,6.0675,4,1.8675,1.207428571,-2.022666667,0.775882,-1.0185,6.16,0.939074023,Trevor Roberts School,M,1,0,12.69,"12,8",15,6,10,3,30,2,Experimental,10.63622881,1.75,1.5,2,34,52,23,61,113,111,79,13.316667,7,-0.40285641,208.55261,1.1022116,0.34572926,0.24506783,0.61026931,-0.30921784,0.95833331,0.92261904,111,119,115,-31
12,2,1,,3,3,3.135045,Win32,,Yes,1,,,1.277175,,1,,,1.277175,,,,,,,,,,,,,,,18,100,0.712692778,0.481713142,0.712692778,0.712692778,6,9.953703704,1,4.976851852,4,4.685185185,4,1.3375,0,4.953703704,1,1.432407407,-7.476851852,0.947816806,Trevor Roberts School,M,1,0,14.04,"14,0",15,6,10,3,30,2,Experimental,10.63622881,1.75,1.5,2,,,21,54,,,,13.316667,7,-0.35200346,99.898987,-0.91454816,-1.2724575,,,,,,,,,
13,0,0,6,4,2,2.941,WindowsLaptop,7,No,0,3,3,6.573,2.756,,1,-0.185,,,,,,,,,,,,,,,,10,55.55555556,2315.888889,1899.660152,2315.888889,3194.6,6,9.581666667,4,4.7995,4,6.835,3,2.117,-0.192857143,5.256666667,0.591675955,1.399,-5.16,0.897660681,Trevor Roberts School,M,2,0,10.19166667,"10,2",25,7,21,2,9.523809524,2,Control,-5.47400772,1.5,1.5,1.5,33,61,23,66,127,123,94,10.191667,6,-1.0140537,352.46674,-0.51090282,0.87327045,0.12410142,0.10964916,1.0120076,0.95833331,0.35714287,113,115,114,-349
13,1,0,6,6,0,3.057833333,WindowsLaptop,7,Yes,1,1,5,7.056,2.522857143,,1,-0.53497619,,,,,,,,,,,,,,,,9,50,2003.833333,1734.294271,1613.588235,2451.888889,6,6.963333333,4,3.631,4,8.185,4,2.515,1.953714286,-4.874666667,0.834581258,-0.651,6.44,0.846696035,Trevor Roberts School,M,2,0,10.37777778,"10,4",25,7,21,2,9.523809524,2,Control,-5.47400772,1.5,1.5,1.5,40,76,22,62,138,133,99,10.191667,5,-0.38558805,,,-0.13757174,-0.53079891,,-0.009911709,0.88690472,0.17857143,116,114,115,-31
13,2,1,,4,2,4.504175,Win32,,No,0,,,0.96733,,3,,,5.818105,,,,,,,,,,,,,,,18,100,1.208582778,1.060656704,1.208582778,1.208582778,6,7.979938507,6,3.988889016,4,9.923611111,2,2.984722222,-0.873809596,6.038272094,0.974645429,0.045833333,4.694444444,0.6,Trevor Roberts School,M,2,0,11.72222222,"11,8",25,7,21,2,9.523809524,2,Control,-5.47400772,1.5,1.5,1.5,,,13,40,,,,10.191667,6,0.073663987,45.607056,0.23219173,0.34318522,,,,,,,,,
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,1,0,7.988888889,"7,11",5,7,21,4,17.39130435,2,Experimental,-4.855376307,1.5,2,1,27,64,19,64,128,124,95,7.9888887,6,-0.028030243,438.38062,-0.011605799,-1.3438791,-0.5213111,0.17258576,0.92571211,0.81547618,0.33333334,139,123,131,-349
14,1,0,6,3,3,4.112166667,WindowsLaptop,7,Yes,1,3,3,10.561,3.590571429,,0,-0.521595238,,,,,,,,,,,,,,,,18,100,3460.277778,6488.551998,2115.294118,3460.277778,6,7.718333333,5,4.073,4,6.9425,4,2.06,0.955142857,-0.624666667,0.511901058,0.1225,1.33,0.194598888,Trevor Roberts School,F,1,0,8.241666667,"8,2",5,7,21,4,17.39130435,2,Experimental,-4.855376307,1.5,2,1,28,64,20,66,130,126,96,7.9888887,6,-0.38957307,491.72113,0.72897375,0.41383672,0.17695342,0.47721261,0.25265771,0.95833331,0.4642857,116,107,111.5,-31
14,2,1,,5,1,5.22279,Win32,,No,0,,,7.03973,,1,,,7.03973,,,,,,,,,,,,,,,17,94.44444444,3.289933056,1.608580446,3.289933056,3.364516471,6,9.444444586,5,4.716666751,4,2.553240776,3,0.52129631,-0.239153399,5.281481481,0.912071556,1.510648155,-10,0.617029214,Trevor Roberts School,F,1,0,9.694444444,"9,8",5,7,21,4,17.39130435,2,Experimental,-4.855376307,1.5,2,1,,,20,57,,,,7.9888887,6,0.028098347,-2.460083,-0.45113903,-0.57481575,,,,,,,,,
15,0,0,12,3,3,1.519833333,WindowsLaptop,7,No,0,3,3,13.025,2.998285714,,0,1.478452381,,0.553741721,0.489282374,0.530106537,0.448529022,-0.303803053,-1.62966066,0.553467465,0.487265835,0.528798546,0.490651938,0.45449144,-0.30520914,-1.630473743,-0.036160498,13,72.22222222,2189.5,837.0552199,2189.5,2325.230769,6,7.87,6,3.9315,4,7.3175,4,2.2785,-0.736,5.446,0.984043017,1.1665,-3.515,0.907406021,Trevor Roberts School,M,1,0,10.6,"10,7",4,8,25,6,23.07692308,2,Experimental,4.668904041,1.5,2,1,31,55,22,62,117,115,86,10.6,6,-0.59790361,195.21057,-0.13339992,0.016326882,-0.67934048,-0.24674702,0.085988529,0.83333331,0.83333331,133,124,128.5,-349
15,1,0,6,4,2,2.094333333,WindowsLaptop,7,No,0,3,3,5.454,2.034428571,,1,-0.059904762,,0.560021188,0.400008402,0.458343557,0.508016348,0.154834515,-0.791103884,0.560945749,0.392657611,0.459712778,0.492307937,0.515233537,0.155152672,-0.790154551,0.0229256,18,100,1244.333333,449.1788587,1244.333333,1244.333333,6,5.99,4,3.094,4,9.155,4,2.7265,2.348,-7.228,0.872302921,-0.057,4.44,0.282398957,Trevor Roberts School,M,1,0,10.85277778,"10,10",4,8,25,6,23.07692308,2,Experimental,4.668904041,1.5,2,1,32,59,26,77,136,131,98,10.6,6,-0.80452991,426.21057,0.60608149,0.92464268,,-0.26113316,0.83778346,0.91666669,0.88095242,127,117,122,-31
15,2,1,,3,3,4.03516,Win32,,No,0,,,2.43436,,1,,,2.43436,,,,,,,,,,,,,,,11,61.11111111,1.056764444,0.784452822,1.056764444,1.235843636,6,7.422839836,6,3.72129648,4,6.226852205,4,1.793055683,-0.961904786,5.789506587,0.99766987,0.952777735,-3.537036472,0.866662893,Trevor Roberts School,M,1,0,12.30277778,"12,3",4,8,25,6,23.07692308,2,Experimental,4.668904041,1.5,2,1,,,22,59,,,,10.6,6,0.04826232,-39.389954,-0.80444503,0.56810856,,,,,,,,,
16,0,0,6,4,2,3.722166667,WindowsLaptop,7,No,0,3,3,7.754,3.885428571,,1,0.163261905,,0.385800987,0.468626797,0.505633705,0.401140762,0.907178319,-0.672686147,0.385563102,0.453715412,0.507417006,0.495339024,0.409761628,0.90540896,-0.676098006,-0.085577396,8,44.44444444,1869.277778,1126.642529,1869.277778,2492.75,6,6.038333333,6,3.123,4,6.9925,4,2.145,-1.930571429,7.795333333,0.93654912,1.2555,-4.285,0.925582809,Trevor Roberts School,F,1,0,7.197222222,"7,2",3,8,12,9,64.28571429,2,Experimental,-1.273905706,1.5,2,1,24,62,19,68,130,126,96,7.1972222,5,0.86375034,122.34033,-0.33051187,0.89144379,0.7881071,0.77219027,-0.5241816,0.95833331,0.20238094,130,128,129,-349
16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,1,0,7.455555556,"7,5",3,8,12,9,64.28571429,2,Experimental,-1.273905706,1.5,2,1,,,,,,,,7.1972222,,,,,,,,,,,138,127,132.5,-31
16,2,1,,6,0,3.99398,Linux x86_64,,No,0,,,0.53438,,2,,,8.13064,,,,,,,,,,,,,,,13,72.22222222,1.949304444,1.073210709,1.949304444,2.114548077,6,7.354048741,6,3.765170097,4,4.898341144,4,1.366713171,-0.799969668,5.153942579,0.485166148,1.290469276,-6.554005234,0.880316998,Trevor Roberts School,F,1,0,,,3,8,12,9,64.28571429,2,Experimental,-1.273905706,1.5,2,1,,,21,77,,,,7.1972222,7,-0.73851383,,1.0881059,-0.22144794,,,,,,,,,
17,0,0,6,4,2,1.312,WindowsLaptop,7,No,0,3,3,6.353,1.908,,1,0.596,,,,,,,,,,,,,,,,8,44.44444444,3051.111111,3659.80602,2302.882353,4458.75,6,7.951666667,6,3.9875,4,10,1,3,-0.454,4.540666667,0.962469259,0,5,1,Trevor Roberts School,M,1,0,10.43333333,"10,5",14,7,20,0,0,2,Experimental,-2.425941022,1,1,1,32,57,19,54,111,109,73,10.433333,6,-0.72402942,286.70001,-0.058531463,0.98510635,-0.55895656,0.21348433,0.54306239,0.79761904,0.95833331,119,127,123,-349
17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,M,1,0,10.61388889,"10,7",14,7,20,0,0,2,Experimental,-2.425941022,1,1,1,,,,,,,,10.433333,,,,,,,,,,,123,110,116.5,-31
17,2,1,,1,5,3.374865,MacIntel,,Yes,1,,,1.267755,,1,,,1.267755,,,,,,,,,,,,,,,18,100,1.040215556,3.51300199,0.219345882,1.040215556,6,9.197102865,3,4.568711751,4,10,1,3,0.140526569,3.705259874,0.460202637,0,5,1,Trevor Roberts School,M,1,0,12.05833333,"12,0",14,7,20,0,0,2,Experimental,-2.425941022,1,1,1,,,21,56,,,,10.433333,8,0.50278354,-9.6447754,0.027659029,0.32574937,,,,,,,,,
18,0,0,6,6,0,1.673833333,WindowsLaptop,7,No,0,1,5,6.378,1.931428571,,1,0.257595238,,,,,,,,,,,,,,,,0,0,596.9444444,584.0544366,463.2941176,,6,0,1,0,4,10,1,3,0,-5,1,0,5,1,Trevor Roberts School,F,1,0,8.533333333,"8,6",6,7,20,5,23.80952381,2,Experimental,-4.623863172,1,1,1,28,62,20,64,126,123,94,8.5333338,4,-0.071291871,465.98682,0.51875043,-1.5619594,0.48139763,-0.46573389,-0.34010395,0.79761904,0.33333334,,,,
18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,1,0,8.713888889,"8,8",6,7,20,5,23.80952381,2,Experimental,-4.623863172,1,1,1,,,,,,,,8.5333338,,,,,,,,,,,107,105,106,-31
18,2,1,,6,0,4.65495,Win32,,No,0,,,0.94731,,1,,,0.94731,,,,,,,,,,,,,,,5,27.77777778,2.177762222,1.4585524,2.177762222,3.686262,6,5.488194572,6,2.742291705,4,7.473958492,4,2.242291705,-0.998928615,3.984444724,0.999509428,0.496458403,-0.008333524,0.999921466,Trevor Roberts School,F,1,0,10.15833333,"10,1",6,7,20,5,23.80952381,2,Experimental,-4.623863172,1,1,1,,,21,60,,,,8.5333338,7,,50.256714,-0.47258863,-2.0792274,,,,,,,,,
19,0,0,6,5,1,4.692333333,WindowsLaptop,7,No,0,2,4,8.284,3.190714286,,1,-1.501619048,,0.681490963,0.30508083,0.414454996,0.404917061,0.185663416,-1.209576967,0.691263664,0.294361202,0.443341041,0.370325967,0.542768722,0.17714644,-1.200141565,0.172442755,6,33.33333333,1800.555556,1187.009303,1584.941176,2681.5,6,6.535,6,3.2635,4,8.4275,4,2.523,-0.986571429,4.988,0.997213572,0.5065,0.895,0.997854868,Trevor Roberts School,M,2,0,6.769444444,"6,9",16,8,14,7,50,2,Control,-0.858355906,2.5,2,3,22,59,17,65,124,121,93,6.7694445,6,0.063949138,563.63391,0.68033564,,0.04069123,0.001158804,0.94613451,0.88690472,0.71428573,123,127,125,-349
19,1,0,6,3,3,1.943166667,WindowsLaptop,7,No,0,3,3,6.828,3.086428571,,0,1.143261905,,0.613016679,0.429002575,0.419465985,0.547193473,0.107625192,-1.145567207,0.614338106,0.430546485,0.41733903,0.557035417,0.49577441,0.110922221,-1.143396938,-0.061261007,4,22.22222222,1469.388889,1342.543948,1469.388889,2148.75,6,6.026666667,6,3.116,4,3.53,4,1.066,0.52,-0.793333333,0.463988286,-0.329,0.175,0.99058296,Trevor Roberts School,M,2,0,6.997222222,"6,11",16,8,14,7,50,2,Control,-0.858355906,2.5,2,3,20,55,17,65,120,117,87,6.7694445,5,0.73114818,659.35785,1.0434459,0.02221881,0.066326126,0.52717686,0.80256301,0.85119045,0.6785714,139,118,128.5,-31
19,2,1,,4,2,6.18128,Linux x86_64,,No,0,,,1.3446,,1,,,1.3446,,,,,,,,,,,,,,,6,33.33333333,1.789011389,1.643479547,1.443532941,1.678246667,6,6.154380772,6,3.144600709,4,8.218862017,4,2.491956711,-1.342251346,5.852260484,0.902093189,0.658625086,-0.074263414,0.965020403,Trevor Roberts School,M,2,0,8.316666667,"8,3",16,8,14,7,50,2,Control,-0.858355906,2.5,2,3,,,21,69,,,,6.7694445,8,0.94540727,194.46234,-0.56449103,0.16472359,,,,,,,,,
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor Roberts School,F,1,0,6.280555556,"6,3",1,8,22,6,26.08695652,2,Experimental,-8.254373957,1.5,1,2,,,,,,,,6.2805557,,0.70528799,,,0.5824967,0.042232424,0.12550783,-0.88589197,0.91666669,0.16666667,,,,
20,1,0,6,3,3,7.297333333,WindowsLaptop,7,Yes,1,3,3,17.854,6.094571429,,0,-1.202761905,,,,,,,,,,,,,,,,18,100,1674.944444,1012.503099,1674.944444,1674.944444,6,3.606666667,6,1.711,4,3.6875,4,1.0065,0.774285714,-4.103333333,0.55486495,-0.3605,0.49,0.373885463,Trevor Roberts School,F,1,0,6.511111111,"6,6",1,8,22,6,26.08695652,2,Experimental,-8.254373957,1.5,1,2,17,51,9,51,102,102,55,6.2805557,4,0.010702012,802.75281,0.78882074,0.090326272,1.3278877,0.56411576,0.51962376,0.91666669,0.083333336,120,122,121,-31
20,2,1,,3,3,10.17855,Linux aarch64,,No,0,,,5.002625,,1,,,5.002625,,,,,,,,,,,,,,,11,61.11111111,4.482701667,6.098606231,3.081836765,5.588473636,6,5.143921817,6,2.490231853,4,5.437829971,4,1.630644565,-1.462487345,5.262627524,0.865623239,0.489076021,-2.007550134,0.998896574,Trevor Roberts School,F,1,0,7.894444444,"7,10",1,8,22,6,26.08695652,2,Experimental,-8.254373957,1.5,1,2,,,15,59,,,,6.2805557,5,-0.65370637,-79.500244,-0.32719931,2.1417,,,,,,,,,
